id,text,Educator
1.6071397811207575e+18,"@RogergLesev @fellarequests Haha! Yeah, it sometimes takes a lot of massaging to get the AI to not decapitate things, give them extra limbs, or break what should be straight objects. The results can be spectacular, though. https://t.co/SLThNJTwy7",0
1.60714074979921e+18,"@MarvelStrikeF I really enjoy this game. But you guys gotta do something about arena AI. Why do my opponents get 5 turns + in a row, I’ll get 1 move, then they get to run through their team’s moves again. How is that fair? I’m getting my ass handed to me and I’m 2X stronger 😆",0
1.6071437829479875e+18,"#WEB3 will be and is the 3rd level and era of the internet. It’s about #TRUST and #antitrust, about #blockchain and #decentralization, #crypto, #DeFi &amp; #CEX, #bots &amp; #AI generated content, about #digitalidentiy &amp; ownership and about #AR, #VR, #avartars and #metaverse",0
1.607144121562706e+18,@ErbunnNinja What is the AI problem? This is an interesting topic! &lt;3,0
1.6071446971344855e+18,"The Maya pyramid Psy festival in Mexico in 2030 was not bad , imagined with Midjourney AI #festival #party #race #fakefuture #psychedelicart #synthographie #art #explore #imagine #dmtart  #postphotography #aiart #midjourney #art #dmtart  #midjourneyart #AIArtCommunity #midtrip https://t.co/Fbjfsa9RMS",0
1.6071468542146683e+18,@TimSweeneyEpic @AdnanChaumette @OccultArt @Fervis7 This strikes me as highly reductive. How about being the “you can’t train AI on art without the consent of artists company?” That would be cool. Let’s establish that first. Then we can get to more complicated questions about the relationship of automation/AI to aesthetics.,0
1.6071475142134088e+18,"The Maya pyramid Psy festival in Mexico in 2030 was not bad , imagined with Midjourney AI #festival #party #race #fakefuture #psychedelicart #synthographie #art #explore #imagine #dmtart  #postphotography #aiart #midjourney #art #dmtart  #midjourneyart #AIArtCommunity #midtrip https://t.co/BqLaKwcbkp",0
1.6071537285866575e+18,Human Artists Take on Their New Robot Competition https://t.co/QK1B5Ks2f5,0
1.60747366842643e+18,If you hate AI or NFTs or me in general please block or remove me before 2023 because I'm gonna be even more annoyingly positive and helpful.,0
1.607475013875282e+18,"#IoT will finally have its day - it's been a long time coming! And it will bring to fore supporting technologies with #EdgeComputing #EdgeAI. Of course, there's no way to make sense from the flood of data from these sensors - so #AI/#ML will be critical. #Predictions2023",0
1.6074784273634632e+18,"In the wildest idea ever conceived by an #AI, @QueenGlitchAI is now #Web3’s official #AI #GothMommy! Grab the 1st #NFT of this thicc thighed queen on opensea 🍑🖤 . #NFTCommunity #nftart #NFTs #NFTCollection #ai #aiart #anime #animegirl #AnimeAI  . https://t.co/52Sfa5kfQN",0
1.607479729942061e+18,I made art in colab with AI. #midjourney #AIArtwork https://t.co/hmXZ9ngegR,0
1.60748867608655e+18,"There is a 30% chance that AI will do 50% of human work terribly by 2030, and that terrible work will be defined as AGI because half the time it appears to work.",0
1.6074912292013711e+18,"Love that the AI is just like “no idea what’s going on with that guy’s head, I gave it my best shot, but I’m not that confident”",0
1.607491623050711e+18,Hope everyone had a good holiday! https://t.co/BBUdBCxtzJ https://t.co/zIOyqvLv54,0
1.6074939236893614e+18,"@sinaluthandoo Hmm, ai my g, as always, on this one. You're wrong. The tyrant gob-smacking hot🔥 🥵 https://t.co/Y5CUPKY356",0
1.6074946248844493e+18,"Hopping on the AI trend #aiart #ai #fyp #followers @ Dublin, Ireland https://t.co/tytXZ5NTox",0
1.6074991049087263e+18,"This photo was from February 2008, shot with a basic Olympus SP-700, processed today (denoise, increase resolution, sharpen) with Topaz Labs AI and colour-corrected and cropped with Adobe Photoshop. @topazlabs https://t.co/Omam5pBh3h",0
1.60750011226746e+18,This is pretty amazing!! These AI tools are going to change things….,0
1.6078220042534912e+18,If you are pro UBI... You should be pro AI,0
1.6078233455291023e+18,@ChernofskyEthan @Placer_ai @OmniTalk @retailgeek Still not dead.,0
1.6078249653946573e+18,Ai same here ooh God?,0
1.607826101144879e+18,"AI generated content is far better when paired with a human content writer/editor. Unless the content is about bland boring facts, it still requires creative writing to keep content interesting to read, and not sound like robot written content.",0
1.6078524865885962e+18,Some of my favorites from today #AI #AIArtwork https://t.co/6KMFRj2FRl,0
1.6078531943608115e+18,⏩Top 5 #AI Tools to Supercharge Your Social Media⏩  👇🏽Click2Read👇🏽 https://t.co/49jn9dMzdF  #socialmediamarketing #contentcreation #Analysis #imageediting #Video #blogger #news #SocialMediaSpecial #NewYear2023 #ArtificialIntelligence #contentvideo #InfluencerMarketing #Content https://t.co/EPpcOH8Gh4,0
1.6078537038259692e+18,"@PaulGlazier @cgkeogh @SportSciSum Just follow Paul on LinkedIn and his entry can be seen. It’s very well written, clearly free of AI!",0
1.60785423916194e+18,Volunteering to be apart of @HIDEO_KOJIMA_EN ‘s AI project for the future🫡 lol,0
1.6078543222091612e+18,😂 I’m sure this is ai but dang it’s funny and what I would imagine @elonmusk would say if he was buzzing!,0
1.607856128490369e+18,How Nvidia AI Robot Trained 42 Years In 32 Hours And Did THIS | Google D... https://t.co/SgZJ0ugZgZ via @YouTube,0
1.6078574244589975e+18,Ai will replace majority of digital work and as robotics advance it will replace majority of physical work. Taking the cost of intelligence close to zero. However there are some skills that will survive. What do you think those are?,0
1.6078625862964675e+18,"@danielmarven On the real though if our woman are will to dress 👗 like,e this for money then we have no wives to have yoh ai ndiyoyika mina",0
1.60786399523047e+18,"The future is digital identity platforms where no username and passwords.. I love the way blockchain technology is used to create these platforms where it will  revalouisanise many verticals like travel, tourism etc..... #Ai #blockchain #digitalidentity",0
1.6078649807409193e+18,#AI is the #future #succession comes with #success  @Thinkwithniche,0
1.6078684888439355e+18,@aaditya_ai love this! Let me know if you'd ever like to host an event on our platform. We're prompting socially and utilizing AI for metaverse creation tools.,0
1.607868791509373e+18,I’m so mad I’m not in college rn and exploiting open AI too LOL,0
1.6078689267756933e+18,Prompting socially. #AiArtSociety  @EvoHeyning   Try it yourself: https://t.co/qUyuh18tcJ https://t.co/JHN5mkwu0z,0
1.6078694190946918e+18,More fun together in the Metaverse with friends creating whatever with AI tools.. Share the website link and have some fun! I love this space!! 😀 👇🥳🤸‍♀️💃👊😎,0
1.6078755197893673e+18,5 things I’m not ignoring in 2023:  1. TikTok SE0 2. Using AI tools to increase output 3. Learning and scaling automations  4. Scaling my content distribution 5. Doubling down on building an email list  How about you?,0
1.60818643336951e+18,@grlkrash I used Chat GPT to make a song the other day and ai just heard about musenet which actually generates MIDI,0
1.608187187971117e+18,"Every time I think mass-toe-dawn is too complex to take off, Elon pulls some dumber shit.  @ryanselvy@masto.ai",0
1.608193277685076e+18,@criley_md @DrKhan_do @SethGetz @RussHogarth @L_DeWeaver @CastlTrAstonDrs @DavidGratzer @NakhleDr @BrainCoach333 @saintchrisobee @Dfhunt1981 @pjneedham40 @ls_mchandler @mayachutts @LJTafeMD @KhinL8 @Rebel_no_cause_ @BashoSociety @NawazFaisal_ai @victorpsanchez @jumakoush @CarolynFahm and so special when it happens,0
1.6081935934700623e+18,@DrKhan_do @ls_mchandler @SethGetz @RussHogarth @L_DeWeaver @CastlTrAstonDrs @DavidGratzer @NakhleDr @BrainCoach333 @saintchrisobee @Dfhunt1981 @pjneedham40 @mayachutts @LJTafeMD @KhinL8 @Rebel_no_cause_ @criley_md @BashoSociety @NawazFaisal_ai @victorpsanchez @jumakoush @CarolynFahm Feeling honored and joyful at the same time - thanks much!!!,0
1.6081937835517297e+18,"As a #machinelearning enthusiast who loves the study of cognitive science this article satisfies both passions. Learn what ChatGPT is, learn about how cog sci’s can help close the current gaps in #ML models. Why trucks aren’t driving themselves yet.. #AI",0
1.60819719400313e+18,Haven’t seen one person mention AI Chat GPT Mid Journey NFT on my Facebook timeline yet…,0
1.6082003515675607e+18,@muzed1343 Playing with ai software is not doing art. Especially when its for your own personal for yourself and not making money on it nor posting it. Ai is a tool and like with a hammer it can be used to make something or break something.,0
1.6082039582200955e+18,"Psychedelic Art and Midjourney Niji is a match made in heaven, I am in love 💕 , imagined with AI  Midjourney  #niji #psychedelicart #synthography #art #explore #imagine #dmtart  #postphotography #aiart #midjourney #art #dmtart  #midjourneyart #AIArtCommunity #midtrip https://t.co/kGixdlWQZ1",0
1.60820816410484e+18,I’m gonna overkill this filter #ai #SmallBusiness #etsy #SPYxFamily https://t.co/ofjtXRLgGP,0
1.6082084099663053e+18,"@jordaninglee @midjourney Completely agree with you here Jordan.  I’ve seen work being sold on platforms thats created in AI without any mention in the description or hashtags, etc about how the work was created  There are also others who will tell the system to create work like “insert famous artist”",0
1.60823918593221e+18,Terminator AI is the real one. Did Elon Musk state AI's is like working with the devil?,0
1.60823997706157e+18,"You can’t fool me, these celebrities are all generated by an AI trained on instagram profile pictures and YouTube thumbnails",0
1.6082399782068795e+18,@eliomen @signalapp It does seem weird he picks a comparatively small and a nonprofit e2ee messaging app to lecture about our technological “overlords.”  Almost as if going after big tech e2ee directly would be bad for the AI ethicist consulting market.,0
1.608240016609665e+18,The insect 🐝🦋 tryptamine entities imagined with AI  Midjourney  #psychedelicart #synthography #art #explore #imagine #dmtart  #postphotography #aiart #midjourney #art #dmtart  #midjourneyart #AIArtCommunity #midtrip https://t.co/UOPDCwkDI6,0
1.6082401130451804e+18,The insect 🐝🦋 tryptamine entities imagined with AI  Midjourney  #psychedelicart #synthography #art #explore #imagine #dmtart  #postphotography #aiart #midjourney #art #dmtart  #midjourneyart #AIArtCommunity #midtrip https://t.co/DWgmw5kPxX,0
1.6082420209336e+18,"I hate to admit it but dunking on @Grammarly when it gives an absurdly wrong suggestion makes me feel really good. As long as my editing instincts are better than AI, I get to keep my job.",0
1.60824258113714e+18,"By the way, I am actually a huge fan of @Grammarly. It does make me a better writer. It's even taught me some more inclusive language(!) This love-hate relationship is just part of my perpetual struggle as a creative in the era of AI.",0
1.6082440452680008e+18,Using Open AI to write the press release for my EP because whynot,0
1.6082445877634826e+18,"ART SHARE!   This probably won’t go anywhere (like the rest of my Tweets) but here it goes.  Rules: Sketches, Drawings, Paintings, Digital art, Photography, Nudity allowed.   NO 🌽  NO NFT links,  NO links to your art NO AI crap NO selling  Share and interact! https://t.co/vHQSCPBdV1",0
1.608245443154305e+18,HeartGold ai vou eu! https://t.co/BPfnJ4fzDz,0
1.60824831764898e+18,Here's a Fun Hypothetical: Could AI be proof of Alien encounter?  (A Thread),0
1.60854130591914e+18,"Forget listing companies, it's hard to even build a complete list of categories:  - cloud infra - databases - devops - ML/AI - observability - analytics - communication - IoT - search - low code - platform engineering - testing / automation  Anything interesting to add here?",0
1.60854257344619e+18,"Nevermind, after seeing the manga pron in the the ""ai art community"" im not sure a discussion on the philosophy of artificial intelligence is going to go beyond tips and tricks and monitization partnerships.",0
1.608542803424084e+18,Eish.   I almost commented on someone story gore o jola le bakgalabe.   Ai. E re ke itshware.,0
1.60854307515625e+18,Portrayed as Ancient Arctic Warrior. Hats off to AI developers! https://t.co/lMqczzVWe3,0
1.608544274882396e+18,@CatVanHelsin 🤔 I suppose regulation to make sure whatever art materials that the AI is fed is consented to.,0
1.6085635195946598e+18,Get your AI Avatar from @MagicAIAvatars,0
1.608568071362429e+18,Does Space X boss Elon Musk claim that extraterrestrial beings live among us? Perhaps Elon and Mark Zuckerberg are aliens? Let me guess know your opinions. Picture by AI  #alien #ufo #ai @elonmusk @MarkZukerberg #UFOキャッチャーオンライン https://t.co/b3ocNdygir,0
1.608568997649195e+18,JUNKBOT Ai generated art 1/1 Available as a fine art print 1/1 (30x40 cm) Dm for more information... J.R. x Ai @ Slovakia https://t.co/zEQM5PMQ2N,0
